OrderID,OrderDate,CustomerName,Segment,City,State,Region,Category,SubCategory,Quantity,Sales,Discount,Profit
8560,29-05-2025,Michael Ramirez,Corporate,Lake Christopher,New York,Central,Furniture,Bookcases,2,912.29,0.3,82.17
8561,27-10-2020,Cynthia Carpenter,Corporate,South Cynthia,Ohio,Central,Office Supplies,Pens,6,264.51,0.2,21.07
8562,19-09-2024,Melissa Short,Home Office,Catherineside,Georgia,South,Furniture,Bookcases,6,806.62,0.1,127.46
8563,29-04-2025,Dominique Allen,Consumer,North Carolyn,New Jersey,West,Office Supplies,Pens,7,101.07,0.1,4.6
8564,03-04-2024,Jennifer Campbell,Home Office,South Laura,South Dakota,West,Furniture,Chairs,1,1368.37,0,312.53
8565,17-01-2024,Javier Brooks,Corporate,Garretthaven,Alabama,South,Office Supplies,Labels,3,278.01,0.1,20.74
8566,02-12-2022,Stephanie Valdez,Home Office,West Melissaberg,Alabama,South,Technology,Computers,9,798.01,0.3,53.01
8567,30-05-2022,Steve Orozco,Corporate,Williamsstad,Texas,West,Technology,Phones,5,947.12,0.3,54.83
8568,28-04-2022,Julie Huerta,Consumer,Lake Collinberg,Maine,South,Furniture,Bookcases,1,347.65,0.1,54.95
8569,28-06-2022,Justin Schmidt,Consumer,East David,North Carolina,East,Technology,Computers,4,1002.47,0.1,53.63
8570,14-06-2023,Rebecca Bowers,Corporate,Mccallbury,West Virginia,East,Office Supplies,Binders,4,1110.15,0.1,89.73
8571,01-06-2023,Christopher Snow,Consumer,Jamiehaven,Florida,Central,Office Supplies,Paper,6,1796.04,0,400.66
8572,06-10-2024,Haley Cruz,Corporate,East Teresamouth,Michigan,Central,Office Supplies,Binders,4,1883.97,0.3,163.5
8573,30-08-2024,Nicholas Klein,Home Office,Michaelbury,Vermont,Central,Office Supplies,Pens,7,616.6,0.1,48.18
8574,08-11-2023,Elaine Perkins,Home Office,New Robertshire,North Carolina,South,Furniture,Bookcases,3,391.35,0.2,62.03
8575,08-09-2022,Joshua King,Consumer,Port Richardberg,New Jersey,Central,Office Supplies,Pens,7,251.4,0.3,36.99
8576,12-01-2025,Darryl Daniel,Home Office,Ginaland,Ohio,East,Furniture,Chairs,4,1406.18,0.2,69.54
8577,07-05-2023,Glen Cooper,Home Office,Lake Samuelland,Georgia,South,Technology,Copiers,4,1162.57,0.3,109.92
8578,30-12-2023,Scott Adams,Consumer,Port Kayla,New Mexico,West,Office Supplies,Labels,6,718.24,0.2,52.35
8579,25-09-2022,Kathryn Walker,Corporate,Rachelview,Louisiana,East,Technology,Phones,7,903.13,0,211.16
8580,02-12-2021,Carla Goodman,Corporate,Annaville,Arizona,East,Technology,Copiers,1,1858.17,0,328.62
8581,09-08-2022,Mrs. Alexis Baker MD,Home Office,Crawfordborough,Vermont,West,Office Supplies,Labels,1,943.57,0,123.97
8582,22-09-2024,Erica Martin DDS,Home Office,Laurieland,New Hampshire,South,Technology,Accessories,8,1476.04,0,428.59
8583,23-03-2025,Jennifer Nelson,Home Office,New Brianashire,Ohio,East,Furniture,Bookcases,6,1850.18,0.3,242.98
8584,23-03-2021,James Dixon,Corporate,West Cheryl,Florida,West,Technology,Accessories,10,286.62,0.2,14.61
8585,11-09-2025,Brittany Hinton,Home Office,Lake Tinaport,Louisiana,Central,Technology,Copiers,7,1924.87,0.2,187.88
8586,05-07-2023,Matthew Jimenez,Home Office,Odonnellport,Illinois,Central,Office Supplies,Binders,10,581.75,0.3,87.72
8587,22-05-2023,Angela Moore,Consumer,Williamsborough,New Mexico,Central,Technology,Copiers,7,828.89,0,101.56
8588,17-10-2023,Miranda Garcia,Consumer,North Brianna,Wyoming,East,Furniture,Chairs,2,809.28,0,75.85
8589,17-11-2020,Cynthia Grant,Home Office,Port Shawnmouth,Kansas,East,Furniture,Tables,3,343.88,0.2,14.22
8590,19-08-2025,Melissa Kirk,Corporate,Greenstad,Mississippi,Central,Technology,Accessories,5,169.68,0.2,7.01
8591,08-08-2022,David Lynch,Consumer,Sanfordmouth,Utah,East,Furniture,Tables,10,669.2,0,153.74
8592,29-11-2020,Jeremy Lloyd,Corporate,West Brandi,Nebraska,South,Furniture,Tables,7,273.09,0.2,12.62
8593,13-02-2024,Joseph Moran,Consumer,Stephenland,South Dakota,West,Office Supplies,Pens,8,1296.25,0.3,187.98
8594,20-11-2021,Amanda Delgado,Corporate,Josechester,Ohio,South,Office Supplies,Labels,10,1107.57,0,169.51
8595,26-09-2023,Raymond Lee,Consumer,Leonland,Nevada,West,Furniture,Bookcases,9,1672.13,0.1,162.78
8596,30-07-2024,Natalie Brown,Corporate,Lindseymouth,Vermont,East,Office Supplies,Paper,8,1693.18,0,184.21
8597,06-03-2024,Sarah Wallace,Home Office,Woodsview,Wyoming,East,Office Supplies,Labels,3,1998.62,0.1,488.98
8598,02-03-2022,Rhonda Harper,Home Office,East Daniellebury,Nebraska,East,Office Supplies,Binders,7,98.73,0.3,14.21
8599,15-07-2023,Natalie Berger,Home Office,Martinton,West Virginia,West,Office Supplies,Paper,1,609.46,0.3,114.2
8600,28-10-2021,Tina Lopez,Corporate,Jonathonburgh,Nevada,South,Technology,Computers,8,1026.46,0,259.65
8601,13-05-2023,Dwayne Wright,Consumer,Lake Jessicaville,New Hampshire,West,Furniture,Furnishings,7,1056.87,0.3,84.41
8602,06-08-2023,Charles Smith,Consumer,Wrightberg,South Carolina,Central,Technology,Phones,10,833.87,0.2,93.71
8603,10-01-2025,Brandi Williams,Consumer,Lake Apriltown,New Jersey,South,Technology,Phones,10,1927.44,0.1,457.51
8604,12-01-2024,Nicole Lewis,Home Office,West Michael,Colorado,Central,Office Supplies,Labels,6,1565.78,0.2,117.7
8605,21-01-2024,Rebecca Duncan DDS,Home Office,North Sarah,North Dakota,Central,Furniture,Furnishings,1,1669.5,0.2,210.1
8606,25-04-2023,Sheri Allen,Corporate,Joshuamouth,Maine,Central,Furniture,Chairs,5,226.19,0.2,51.3
8607,12-01-2022,Angela Olson,Corporate,West Jackton,North Dakota,West,Furniture,Chairs,2,1063.62,0,99.19
8608,10-03-2023,Ms. Kimberly Savage,Home Office,Perezbury,Michigan,South,Furniture,Furnishings,9,1237.3,0.1,181.12
8609,19-09-2024,Lynn Myers,Consumer,Port Lucas,Oregon,West,Furniture,Tables,4,766.64,0.2,161.37
8610,03-05-2023,Brandon Strickland,Corporate,Johnsonfort,Delaware,East,Furniture,Chairs,9,1265.48,0.1,266.14
8611,04-06-2022,Johnny Yates,Consumer,Joanborough,Washington,West,Office Supplies,Binders,7,1531.41,0,209.96
8612,02-10-2021,Elizabeth Brown,Consumer,Port Darrellmouth,Alabama,South,Technology,Phones,7,654.87,0,51.9
8613,07-10-2023,Jennifer Mclean,Consumer,Jamesmouth,Massachusetts,Central,Furniture,Bookcases,9,1804.36,0.2,363.99
8614,13-01-2022,Gordon Williams,Corporate,Ronaldstad,Virginia,Central,Technology,Phones,1,902.6,0.1,212.1
8615,19-10-2022,Jill Davis,Home Office,Masonmouth,Louisiana,South,Furniture,Tables,5,1786.62,0.1,449.99
8616,03-09-2023,Steven Romero,Corporate,Lake Jesseland,Nevada,West,Office Supplies,Binders,4,538.1,0,144.68
8617,05-05-2025,Dr. Corey Brooks,Corporate,East Lisa,Nevada,East,Technology,Copiers,9,780.4,0.1,51.47
8618,12-07-2022,Marc Campbell,Consumer,North Derrick,Virginia,South,Furniture,Tables,6,440.61,0,42.08
8619,08-03-2023,Rhonda Valentine,Consumer,Lisamouth,Iowa,West,Office Supplies,Binders,10,1816.39,0,301.82
8620,13-07-2022,Phillip Jackson,Consumer,Gibbsborough,Tennessee,South,Technology,Computers,8,1475.16,0.2,294.48
8621,08-10-2024,Brandi Carroll,Consumer,Williamsmouth,Maine,West,Furniture,Chairs,4,807.17,0.1,117.9
8622,12-10-2022,Natasha Butler,Home Office,Johnsonchester,Mississippi,West,Technology,Accessories,9,489.11,0.1,38.09
8623,04-11-2024,Diane Campbell,Corporate,Gardnermouth,Texas,South,Office Supplies,Binders,2,907.29,0.3,106.46
8624,31-05-2025,Karen Hubbard,Consumer,South Richard,Oklahoma,Central,Technology,Computers,8,105.47,0.3,17.55
8625,18-09-2023,Donna Krause MD,Home Office,Hamiltonhaven,Vermont,East,Technology,Phones,10,557.57,0.3,61.74
8626,21-03-2022,Crystal Sanchez,Home Office,New Robert,Arkansas,South,Technology,Computers,4,52.21,0,5.53
8627,28-11-2020,Jacob Rowland,Home Office,Taylorfort,California,Central,Technology,Phones,6,1695.2,0,192.65
8628,16-10-2024,Karen Reid,Consumer,West Samanthafurt,Massachusetts,East,Technology,Computers,3,891.33,0,184.82
8629,05-12-2022,Angela Daniels,Consumer,New Matthew,Idaho,West,Furniture,Chairs,7,1239.17,0.2,103.18
8630,05-09-2024,Juan Francis,Home Office,Port Aaronchester,Missouri,South,Office Supplies,Labels,10,1974.1,0.3,367.97
8631,18-11-2024,Dana Potter,Corporate,Cannonside,Pennsylvania,Central,Office Supplies,Pens,10,275.26,0,25.05
8632,05-06-2025,Jennifer Garcia,Home Office,Port Melvinstad,Maine,South,Furniture,Chairs,1,67.4,0.1,13.67
8633,12-06-2023,Jennifer Fisher,Home Office,Vegahaven,Massachusetts,Central,Furniture,Chairs,1,1679.11,0.1,387.86
8634,24-05-2023,Ryan Mitchell,Corporate,Gutierrezhaven,Minnesota,East,Office Supplies,Binders,4,1228.44,0.2,259.97
8635,21-07-2023,Ian Bolton,Consumer,Batesside,Georgia,East,Technology,Accessories,5,906.18,0.1,75.08
8636,17-08-2022,Leslie Johns,Corporate,Port Joelfurt,Florida,West,Technology,Accessories,5,1706.86,0.2,144.19
8637,21-10-2024,Stephen Wilson,Consumer,Johnsontown,Rhode Island,Central,Furniture,Tables,3,196.68,0.1,40.58
8638,24-08-2021,Madison Nelson,Corporate,New Jason,Hawaii,South,Office Supplies,Pens,6,1578.52,0.2,375.89
8639,05-11-2023,Thomas Dixon,Consumer,North Adamhaven,Arkansas,East,Office Supplies,Binders,3,460.31,0.2,68.8
8640,08-11-2023,Leslie Berry,Corporate,Alexandramouth,Iowa,East,Furniture,Tables,2,1830.49,0.2,107.28
8641,06-01-2024,Diamond Perez,Corporate,Port Tammie,Virginia,Central,Technology,Accessories,6,925.04,0.2,73.83
8642,11-08-2021,Sandra Flores,Corporate,New Alan,Massachusetts,West,Technology,Phones,10,824.02,0.2,54.26
8643,27-10-2020,Dustin Cohen,Consumer,South Cassandraton,New York,Central,Furniture,Tables,4,1745.5,0.1,108.39
8644,19-05-2024,Anita Payne,Consumer,Robertport,California,West,Office Supplies,Labels,9,426.44,0.1,77.82
8645,10-03-2024,Scott Cox,Home Office,South Kelly,Vermont,East,Technology,Accessories,6,596.15,0.2,53.22
8646,30-11-2021,Ronald Jacobs,Corporate,Hillberg,South Dakota,South,Furniture,Tables,1,1003.72,0.3,140.16
8647,02-03-2025,Ryan Vaughn,Consumer,East Sabrinastad,Indiana,West,Furniture,Tables,1,1113.94,0,327.96
8648,14-10-2020,Kelsey Smith,Corporate,North Philipton,Hawaii,East,Technology,Phones,8,397.6,0.2,24.64
8649,05-05-2021,William Hurst,Corporate,West Elizabeth,Maryland,South,Office Supplies,Pens,4,1201.93,0.3,225.03
8650,20-02-2024,Steven Hammond,Consumer,Davidstad,Georgia,West,Office Supplies,Paper,7,109.6,0.1,28.41
8651,13-04-2022,Anthony Hanson,Consumer,South Amyland,Oklahoma,South,Office Supplies,Paper,8,1814.44,0.1,357.7
8652,14-07-2024,Matthew Powell,Consumer,Kellyfurt,Wisconsin,East,Office Supplies,Pens,1,968.46,0.3,70.08
8653,16-09-2021,Sarah Burch,Home Office,North Laura,Michigan,East,Technology,Accessories,9,1801.52,0,522.23
8654,15-10-2023,Jamie Carson,Consumer,Troyside,Alabama,South,Technology,Copiers,5,1472.31,0,388.92
8655,28-08-2024,Jared Elliott,Home Office,Jonesborough,Delaware,South,Office Supplies,Binders,2,293.05,0.3,19.04
8656,19-11-2021,Christian Lewis,Consumer,Port Stacy,Illinois,West,Office Supplies,Binders,7,1461.22,0.2,224.08
8657,05-10-2024,Aaron Liu,Home Office,Chavezstad,Iowa,West,Furniture,Furnishings,6,23.94,0.2,2.68
8658,14-07-2023,Steven Moss,Consumer,Cynthiaview,Tennessee,South,Technology,Phones,3,227.8,0,27.76
8659,23-04-2025,Amber Coleman,Corporate,Randallfort,North Dakota,Central,Technology,Computers,5,441.88,0.3,44.57
8660,23-06-2024,Ricky Forbes,Corporate,New Mario,New Jersey,West,Furniture,Tables,2,1682.8,0,229.02
8661,25-05-2023,Paul Ortiz,Home Office,Katiestad,Nevada,East,Office Supplies,Binders,1,333.52,0.3,17.66
8662,28-01-2025,Jonathan Ashley,Corporate,Lake Amanda,Kentucky,East,Technology,Accessories,6,514.33,0,105.88
8663,20-07-2021,Jasmin Bean,Corporate,New Michellehaven,New Mexico,South,Furniture,Tables,4,978.11,0,254.58
8664,06-08-2024,Mr. Thomas Le DVM,Home Office,Lake Kristen,Oklahoma,West,Technology,Copiers,10,1515.97,0.2,272.55
8665,17-04-2022,Megan Reese,Corporate,Andersonstad,Pennsylvania,Central,Furniture,Chairs,2,1635.78,0.2,172.93
8666,11-02-2022,Jamie Jackson,Home Office,East Caitlinland,Alabama,South,Technology,Phones,8,379.03,0.2,17.63
8667,20-01-2021,Mackenzie Holmes,Corporate,Lake Ashley,Oregon,West,Office Supplies,Binders,4,1258.72,0.2,88.69
8668,21-07-2022,Michael Jordan,Consumer,North Garrett,South Dakota,Central,Technology,Computers,4,1835.87,0.3,379.07
8669,08-04-2025,Sarah Lewis,Corporate,Lake Jessicafurt,South Dakota,Central,Technology,Phones,7,528.41,0.1,121.16
8670,17-09-2023,Charles Sanchez,Home Office,Amandaview,Indiana,East,Furniture,Furnishings,10,1840.67,0.1,369.47
8671,11-09-2022,Gregory Rodriguez,Corporate,North Marvinfurt,Oregon,South,Technology,Computers,6,171.37,0.2,40.94
8672,12-11-2020,Bryan Taylor,Home Office,Brandontown,Missouri,Central,Technology,Phones,6,406.64,0.3,42.42
8673,07-05-2025,Robert Alvarez,Corporate,Port John,Hawaii,Central,Technology,Computers,3,368.54,0.2,16.76
8674,01-06-2022,Karen Gonzalez,Home Office,West Danny,Colorado,South,Technology,Accessories,8,1356.07,0.3,157.14
8675,04-11-2024,Jose Moon,Corporate,Lake Kimberly,Georgia,Central,Office Supplies,Labels,4,868.2,0.3,36.9
8676,24-01-2025,Jennifer Guerra,Home Office,East Johnstad,Connecticut,South,Office Supplies,Labels,2,1917.6,0.1,418.87
8677,01-12-2022,Michael Richardson,Corporate,East Lindaberg,Washington,South,Furniture,Chairs,4,150.46,0.2,8.08
8678,15-08-2024,William Rodgers,Consumer,Robertofurt,Texas,West,Furniture,Tables,5,210.19,0,10.83
8679,13-01-2021,Alison Abbott,Corporate,North Christopher,Alabama,South,Furniture,Bookcases,1,1321.03,0,83.91
8680,14-07-2023,Sharon Walsh,Home Office,North Kimberly,Massachusetts,Central,Office Supplies,Binders,2,391.88,0,87.21
8681,18-05-2021,Calvin Carter,Home Office,Osbornborough,Arizona,Central,Office Supplies,Labels,10,1038.41,0.1,73.69
8682,24-09-2023,Vincent Peterson,Home Office,West Bobbury,Kansas,South,Furniture,Chairs,9,1546,0.3,87.82
8683,19-11-2020,Joshua Shaw,Corporate,West Julian,Massachusetts,South,Office Supplies,Pens,4,844.61,0.2,175.81
8684,15-11-2023,Karen Ayala,Corporate,Masonberg,New York,South,Furniture,Tables,9,1159.64,0.1,68.12
8685,25-06-2023,Jacob Escobar,Corporate,Clintonbury,South Carolina,West,Furniture,Furnishings,7,180.3,0.2,16.47
8686,24-08-2021,Larry Sanchez,Consumer,Mathewsmouth,Connecticut,South,Office Supplies,Paper,10,1355.88,0,217.87
8687,22-09-2020,Jill Ramos,Consumer,East Joseshire,Mississippi,South,Furniture,Chairs,1,381.76,0.3,16.16
8688,02-04-2023,Andrew Stafford,Corporate,North Jamesview,Indiana,South,Office Supplies,Paper,6,1633.15,0.2,277.88
8689,22-08-2024,Brittany Murphy,Corporate,Montgomeryburgh,Connecticut,Central,Furniture,Tables,6,146.28,0,18.66
8690,26-11-2020,Kyle Novak MD,Corporate,New Kevinmouth,Minnesota,Central,Office Supplies,Paper,5,1021.61,0.3,52.44
8691,11-12-2020,Dennis Kaiser,Corporate,Martinton,Iowa,Central,Office Supplies,Labels,4,602.7,0.2,55.91
8692,23-04-2023,Seth Gordon,Home Office,Gomezchester,Georgia,Central,Office Supplies,Paper,6,1933.16,0.2,357.11
8693,14-03-2024,Amber King,Corporate,Antonioview,Colorado,Central,Technology,Phones,10,1034.31,0.2,130.77
8694,01-10-2022,Connie Paul,Corporate,East Jessica,Vermont,Central,Furniture,Tables,3,60.56,0,14.15
8695,05-03-2023,Angela Baldwin,Home Office,Lake Andrew,Ohio,East,Office Supplies,Paper,10,1418.57,0.2,235.23
8696,18-02-2021,Denise Benjamin,Consumer,Rebeccahaven,Georgia,South,Technology,Phones,1,1841.74,0,238.19
8697,15-02-2021,Samuel Cannon,Consumer,Lisaton,South Dakota,Central,Technology,Accessories,2,772.34,0.2,165.41
8698,05-06-2021,Scott Jimenez,Home Office,East Rebeccachester,South Dakota,South,Office Supplies,Binders,5,1041.37,0.2,94.24
8699,23-08-2024,Brittany Moore,Corporate,Rodriguezmouth,Wyoming,West,Furniture,Chairs,6,1788.51,0,479.99
8700,06-12-2022,James Roberts,Home Office,North Hannahchester,Washington,South,Technology,Copiers,6,599.93,0.1,62.46
8701,18-04-2024,Samuel Richards,Consumer,Kellerchester,Nebraska,South,Office Supplies,Binders,7,138.04,0,19.8
8702,31-05-2025,Nicholas Khan,Consumer,Tanyaville,Pennsylvania,West,Technology,Accessories,1,135.42,0.1,11.64
8703,20-08-2025,Louis Scott,Consumer,Lake Sarah,Colorado,South,Technology,Accessories,1,426.41,0.1,82.82
8704,09-03-2025,Mrs. Carrie Hayes,Consumer,New Nicholasstad,Kansas,East,Furniture,Chairs,1,1738.24,0.1,364.08
8705,04-04-2022,Mark Jones,Consumer,Stevenfort,Kentucky,West,Furniture,Tables,5,704.22,0.2,44.39
8706,07-03-2024,Andrew Turner,Home Office,East Robert,New Jersey,East,Technology,Computers,8,1760.98,0.2,245.91
8707,01-06-2023,Kathleen Farrell,Consumer,South Heather,Idaho,Central,Furniture,Chairs,1,1544.78,0.3,229.29
8708,07-12-2020,Diane Anderson,Consumer,West Kimberly,Maine,West,Office Supplies,Pens,9,1102.13,0.3,52.71
8709,03-10-2024,Christina Boyle,Home Office,Richardtown,Oklahoma,West,Furniture,Bookcases,2,1936.23,0.1,393.29
8710,07-09-2024,Sharon Evans,Corporate,Cynthiaport,Florida,East,Furniture,Tables,8,1541.09,0.1,139.1
8711,06-11-2024,Kathryn Swanson,Home Office,Carsonville,Texas,West,Furniture,Furnishings,7,653.84,0.2,63.93
8712,01-10-2024,Brian Williams,Consumer,Eddieville,Maine,Central,Technology,Phones,3,161.95,0.2,15.17
8713,23-07-2021,Michael Mason,Corporate,East Elainehaven,Tennessee,Central,Office Supplies,Paper,4,851.96,0,79.86
8714,29-11-2023,Linda Campbell,Corporate,Samanthafort,Georgia,East,Furniture,Bookcases,2,1532.32,0.1,354.99
8715,06-02-2024,Tammy Warren,Home Office,Johnborough,Maine,South,Technology,Phones,7,1656.64,0.1,389.69
8716,25-01-2024,Danielle Johnson,Corporate,Mckenzieberg,South Carolina,West,Technology,Accessories,3,283.34,0.3,45.65
8717,15-03-2022,Jack Patterson,Corporate,Barnettchester,New Mexico,South,Technology,Accessories,8,914.17,0.1,139.88
8718,16-12-2024,John Owens,Consumer,North Tamara,Idaho,East,Office Supplies,Binders,6,751.88,0,41.26
8719,26-04-2021,Christian Gomez,Corporate,Lake Victoriamouth,North Dakota,West,Furniture,Tables,1,1161.8,0.3,240.31
8720,16-03-2024,Sandra Ramsey,Corporate,Port Lisa,Maine,East,Office Supplies,Labels,4,322.43,0.1,16.41
8721,17-03-2025,Angelica Stephens,Home Office,Blankenshipfort,Michigan,Central,Furniture,Bookcases,7,957.64,0.2,90.23
8722,10-09-2025,Mr. Chad Taylor,Consumer,Lake Alexanderton,Kansas,West,Furniture,Tables,3,1425.64,0,254.04
8723,30-08-2022,Sophia Reeves,Consumer,Chadbury,Ohio,East,Technology,Copiers,2,96.73,0.3,8.68
8724,24-10-2021,Matthew Carr,Home Office,New Kathryn,Maryland,West,Furniture,Tables,5,1063.4,0,204.39
8725,14-02-2023,Margaret Griffin,Consumer,Christopherfort,Alabama,Central,Furniture,Tables,10,1275.23,0.3,103.1
8726,04-10-2020,Jordan Clark,Consumer,Scottville,New Jersey,South,Furniture,Chairs,3,1209.79,0.1,133.99
8727,10-08-2023,Cheyenne Anderson,Corporate,Hamiltonside,Connecticut,Central,Technology,Computers,5,404.21,0.1,62.23
8728,23-10-2023,Troy Robles,Home Office,Lake Katherinehaven,Connecticut,West,Office Supplies,Paper,8,856.55,0,62.19
8729,10-08-2025,Tara Whitehead,Home Office,Kiddborough,New Mexico,South,Technology,Phones,3,1372.67,0,344.24
8730,16-08-2022,Renee Salazar,Home Office,East Grace,Virginia,East,Technology,Computers,2,1751.65,0.1,200.98
8731,20-03-2022,Dakota Brown,Home Office,New Jeffery,Florida,East,Technology,Phones,9,1500.57,0,94.87
8732,20-09-2023,Edwin Forbes,Consumer,West Sarahhaven,Tennessee,West,Technology,Phones,10,244.75,0.3,26.11
8733,27-06-2022,Jason Garcia,Consumer,Port Makaylabury,New York,South,Technology,Computers,2,620.86,0.2,83.4
8734,25-02-2025,Christopher Long,Consumer,Stacyborough,Vermont,Central,Furniture,Bookcases,6,620.53,0,68.04
8735,04-01-2024,Rhonda Thompson,Corporate,East Dorothyton,New Jersey,Central,Furniture,Tables,3,1278.88,0.1,228.91
8736,14-06-2023,Michael Young,Home Office,New Jason,Vermont,Central,Office Supplies,Labels,7,1759.48,0.2,95.91
8737,16-09-2025,Dawn Clarke,Home Office,Lake Natasha,Montana,South,Furniture,Chairs,4,1221.25,0.1,153.32
8738,20-05-2023,Teresa Morris,Corporate,Catherineburgh,Washington,Central,Technology,Computers,5,1402.78,0.1,109.58
8739,14-06-2024,Mathew Lara,Corporate,Barrettside,New Mexico,East,Furniture,Chairs,1,1363.54,0.3,212.07
8740,12-02-2021,Shawna Tanner,Consumer,Thompsonland,North Carolina,East,Technology,Computers,1,1729.7,0.2,123.1
8741,17-04-2023,Kelly Lam,Consumer,Robertsbury,Indiana,Central,Office Supplies,Paper,10,1304.25,0.3,183.85
8742,18-02-2023,Katrina Martinez,Home Office,Loganville,Oklahoma,West,Office Supplies,Paper,3,1376.22,0.3,115.95
8743,03-08-2025,Ricardo Powell,Home Office,Davidsonmouth,Texas,West,Furniture,Chairs,9,1262.1,0.3,107.54
8744,22-01-2025,Howard Garcia,Home Office,New Joseph,North Carolina,South,Furniture,Furnishings,5,1980.67,0.3,165.13
